id,name,address,phone,website,latitude,longitude,maps_link,foursquare_category,user_category,city,country,fsq_id,detected_language,original_name,translated_name,created_at,category,subcategory,type,name_ar,name_ku,facebook,instagram,directions_link,data_quality,verified,governorate,is_published
560,مستشفي ميديكس,"Duhok, Iraq",+964 71 935 9201,,36.8525299,42.8480857,"https://www.google.com/maps/search/?api=1&query=36.8525299,42.8480857",Health & Wellness,Health & Wellness,Duhok,Iraq,osm_13546848301,,,,2026-03-31 19:08:09.046513+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Dohuk,true
561,نەخوشخانا دوبان,"Duhok, Iraq",+964 79 772 2739,,36.8580485,42.8526577,"https://www.google.com/maps/search/?api=1&query=36.8580485,42.8526577",Health & Wellness,Health & Wellness,Duhok,Iraq,osm_6738206385,,,,2026-03-31 19:08:09.803073+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Dohuk,true
562,بنکەی تەندروستی قەساوە,"Duhok, Iraq",+964 76 378 4397,,36.8415978,42.9349563,"https://www.google.com/maps/search/?api=1&query=36.8415978,42.9349563",Health & Wellness,Health & Wellness,Duhok,Iraq,osm_5142483223,,,,2026-03-31 19:08:10.553116+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Dohuk,true
563,بنکەی تەندروستی تەناهی,"Duhok, Iraq",+964 73 108 6736,,36.86486,42.90403,"https://www.google.com/maps/search/?api=1&query=36.86486,42.90403",Health & Wellness,Health & Wellness,Duhok,Iraq,osm_5140735321,,,,2026-03-31 19:08:11.29193+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Dohuk,true
564,فحص PVI للسيارات,"Duhok, Iraq",+964 74 816 1480,,36.8000337,42.9035933,"https://www.google.com/maps/search/?api=1&query=36.8000337,42.9035933",Business Services,Business Services,Duhok,Iraq,osm_7025478889,,,,2026-03-31 19:08:30.913879+00,Business Services,general,business_services,,,,,,osm,true,Dohuk,true
565,fars office,"Duhok, Iraq",+964 75 282 4258,,36.800057,42.916653,"https://www.google.com/maps/search/?api=1&query=36.800057,42.916653",Business Services,Business Services,Duhok,Iraq,osm_11657126945,,,,2026-03-31 19:08:31.659697+00,Business Services,general,business_services,,,,,,osm,true,Dohuk,true
566,Aleen Office,"Duhok, Iraq",+964 78 595 4259,,36.797287,42.916752,"https://www.google.com/maps/search/?api=1&query=36.797287,42.916752",Business Services,Business Services,Duhok,Iraq,osm_11657130285,,,,2026-03-31 19:08:32.472806+00,Business Services,general,business_services,,,,,,osm,true,Dohuk,true
567,Chira Office,"Duhok, Iraq",+964 71 678 2623,,36.800629,42.917236,"https://www.google.com/maps/search/?api=1&query=36.800629,42.917236",Business Services,Business Services,Duhok,Iraq,osm_11657130378,,,,2026-03-31 19:08:33.211038+00,Business Services,general,business_services,,,,,,osm,true,Dohuk,true
568,سينما دهوك,"Duhok, Iraq",+964 71 561 4283,,36.8663992,42.9565293,"https://www.google.com/maps/search/?api=1&query=36.8663992,42.9565293",Entertainment & Events,Entertainment & Events,Duhok,Iraq,osm_6160324888,,,,2026-03-31 19:08:44.00131+00,Entertainment & Events,general,entertainment_events,,,,,,osm,true,Dohuk,true
569,بانكا سيميل,"Duhok, Iraq",+964 78 149 9694,,36.8580879,42.8520294,"https://www.google.com/maps/search/?api=1&query=36.8580879,42.8520294",Essential Services,Essential Services,Duhok,Iraq,osm_4817525834,,,,2026-03-31 19:09:03.989966+00,Essential Services,general,essential_services,,,,,,osm,true,Dohuk,true
570,qaydar o ibrahim saraf,"Duhok, Iraq",+964 76 371 2647,,36.8581532,42.8482474,"https://www.google.com/maps/search/?api=1&query=36.8581532,42.8482474",Essential Services,Essential Services,Duhok,Iraq,osm_5509631122,,,,2026-03-31 19:09:04.747852+00,Essential Services,general,essential_services,,,,,,osm,true,Dohuk,true
571,بنك اماد,"Duhok, Iraq",+964 70 428 8576,,36.8461505,42.987878,"https://www.google.com/maps/search/?api=1&query=36.8461505,42.987878",Essential Services,Essential Services,Duhok,Iraq,osm_5093862121,,,,2026-03-31 19:09:05.500331+00,Essential Services,general,essential_services,,,,,,osm,true,Dohuk,true
572,به نقا أماد,"Duhok, Iraq",+964 77 619 5963,,36.8461386,42.9878777,"https://www.google.com/maps/search/?api=1&query=36.8461386,42.9878777",Essential Services,Essential Services,Duhok,Iraq,osm_5093862221,,,,2026-03-31 19:09:06.243775+00,Essential Services,general,essential_services,,,,,,osm,true,Dohuk,true
573,"taxi park ""to Erbil""","Duhok, Iraq",+964 73 834 7644,,36.8610587,42.9961121,"https://www.google.com/maps/search/?api=1&query=36.8610587,42.9961121",Transport & Mobility,Transport & Mobility,Duhok,Iraq,osm_2518026623,,,,2026-03-31 19:09:15.127207+00,Transport & Mobility,general,transport_mobility,,,,,,osm,true,Dohuk,true
574,BAZ taxi service,"Duhok, Iraq",+964 70 385 3111,,36.8636732,42.9968897,"https://www.google.com/maps/search/?api=1&query=36.8636732,42.9968897",Transport & Mobility,Transport & Mobility,Duhok,Iraq,osm_2549370518,,,,2026-03-31 19:09:15.918122+00,Transport & Mobility,general,transport_mobility,,,,,,osm,true,Dohuk,true
575,Qachakh culture museum,"Duhok, Iraq",+964 71 157 2747,,36.8731024,42.9888357,"https://www.google.com/maps/search/?api=1&query=36.8731024,42.9888357",Culture & Heritage,Culture & Heritage,Duhok,Iraq,osm_4271995390,,,,2026-03-31 19:09:36.836339+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Dohuk,true
576,Duhok Gallery for Plastic Arts,"Duhok, Iraq",+964 72 442 2018,,36.8642955,42.9967518,"https://www.google.com/maps/search/?api=1&query=36.8642955,42.9967518",Culture & Heritage,Culture & Heritage,Duhok,Iraq,osm_2549370517,,,,2026-03-31 19:09:37.587048+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Dohuk,true
577,ILLUSION MUSEUM DUHOK,"Duhok, Iraq",+964 76 471 4405,,36.8672752,42.9999046,"https://www.google.com/maps/search/?api=1&query=36.8672752,42.9999046",Culture & Heritage,Culture & Heritage,Duhok,Iraq,osm_9570498972,,,,2026-03-31 19:09:38.402994+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Dohuk,true
578,مطعم ومشويات ابو بلال,"Kirkuk, Iraq",+964 79 964 2561,,35.4121871,44.3494751,"https://www.google.com/maps/search/?api=1&query=35.4121871,44.3494751",Restaurants & Dining,Restaurants & Dining,Kirkuk,Iraq,osm_6515397522,,,,2026-03-31 19:09:52.639312+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Kirkuk,true
579,لحم بعجين التون كوبري,"Kirkuk, Iraq",+964 78 608 7860,,35.4221701,44.3413206,"https://www.google.com/maps/search/?api=1&query=35.4221701,44.3413206",Restaurants & Dining,Restaurants & Dining,Kirkuk,Iraq,osm_5744709121,,,,2026-03-31 19:09:53.411508+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Kirkuk,true
580,لحم بعجين,"Kirkuk, Iraq",+964 70 306 1230,,35.4221826,44.3423773,"https://www.google.com/maps/search/?api=1&query=35.4221826,44.3423773",Restaurants & Dining,Restaurants & Dining,Kirkuk,Iraq,osm_7121055688,,,,2026-03-31 19:09:54.162504+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Kirkuk,true
581,مطعم كباب صمد,"Kirkuk, Iraq",+964 76 414 9525,,35.4039479,44.3602126,"https://www.google.com/maps/search/?api=1&query=35.4039479,44.3602126",Restaurants & Dining,Restaurants & Dining,Kirkuk,Iraq,osm_4317472041,,,,2026-03-31 19:09:54.902301+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Kirkuk,true
585,مول هدايت للتسوق المنزلي,"Kirkuk, Iraq",+964 79 511 2279,,35.41644,44.33837,"https://www.google.com/maps/search/?api=1&query=35.41644,44.33837",Shopping & Retail,Shopping & Retail,Kirkuk,Iraq,osm_12960105492,,,,2026-03-31 19:10:36.644969+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Kirkuk,true
586,مول السلام,"Kirkuk, Iraq",+964 78 839 8491,,35.40288,44.36353,"https://www.google.com/maps/search/?api=1&query=35.40288,44.36353",Shopping & Retail,Shopping & Retail,Kirkuk,Iraq,osm_12960105493,,,,2026-03-31 19:10:37.412855+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Kirkuk,true
587,مول كركوك 3,"Kirkuk, Iraq",+964 70 435 5471,,35.39733,44.383472,"https://www.google.com/maps/search/?api=1&query=35.39733,44.383472",Shopping & Retail,Shopping & Retail,Kirkuk,Iraq,osm_12960105506,,,,2026-03-31 19:10:38.180254+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Kirkuk,true
588,مول جيهان,"Kirkuk, Iraq",+964 70 978 3195,,35.399465,44.406112,"https://www.google.com/maps/search/?api=1&query=35.399465,44.406112",Shopping & Retail,Shopping & Retail,Kirkuk,Iraq,osm_12960105505,,,,2026-03-31 19:10:38.938535+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Kirkuk,true
589,Capital mall,"Kirkuk, Iraq",+964 77 994 4440,,35.42744,44.36772,"https://www.google.com/maps/search/?api=1&query=35.42744,44.36772",Shopping & Retail,Shopping & Retail,Kirkuk,Iraq,osm_12960105494,,,,2026-03-31 19:10:39.675721+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Kirkuk,true
590,مشتل,"Kirkuk, Iraq",+964 71 625 9092,,35.4313254,44.3582081,"https://www.google.com/maps/search/?api=1&query=35.4313254,44.3582081",Hotels & Stays,Hotels & Stays,Kirkuk,Iraq,osm_12269551602,,,,2026-03-31 19:10:48.440877+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Kirkuk,true
591,"Hotel""","Kirkuk, Iraq",+964 72 924 3539,,35.44304,44.36628,"https://www.google.com/maps/search/?api=1&query=35.44304,44.36628",Hotels & Stays,Hotels & Stays,Kirkuk,Iraq,osm_12960105535,,,,2026-03-31 19:10:49.183197+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Kirkuk,true
592,Mal kak 3emad,"Kirkuk, Iraq",+964 77 267 6048,,35.4150223,44.417497,"https://www.google.com/maps/search/?api=1&query=35.4150223,44.417497",Hotels & Stays,Hotels & Stays,Kirkuk,Iraq,osm_12269552001,,,,2026-03-31 19:10:49.923386+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Kirkuk,true
593,ماڵ کاک سابیر,"Kirkuk, Iraq",+964 75 323 7115,,35.4204983,44.4111145,"https://www.google.com/maps/search/?api=1&query=35.4204983,44.4111145",Hotels & Stays,Hotels & Stays,Kirkuk,Iraq,osm_12269551208,,,,2026-03-31 19:10:50.659851+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Kirkuk,true
596,مجمع الشفاء الطبي,"Kirkuk, Iraq",+964 70 833 2933,,35.4208077,44.3469029,"https://www.google.com/maps/search/?api=1&query=35.4208077,44.3469029",Health & Wellness,Health & Wellness,Kirkuk,Iraq,osm_7678542385,,,,2026-03-31 19:10:57.764785+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Kirkuk,true
598,Epidemic Center,"Kirkuk, Iraq",+964 70 916 4024,,35.4270831,44.3844156,"https://www.google.com/maps/search/?api=1&query=35.4270831,44.3844156",Health & Wellness,Health & Wellness,Kirkuk,Iraq,osm_7712791485,,,,2026-03-31 19:10:58.501793+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Kirkuk,true
599,مستشفى النصر,"Kirkuk, Iraq",+964 71 200 5219,,35.423193,44.3941,"https://www.google.com/maps/search/?api=1&query=35.423193,44.3941",Health & Wellness,Health & Wellness,Kirkuk,Iraq,osm_12960105539,,,,2026-03-31 19:10:59.272933+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Kirkuk,true
600,مركز صحي تسعين,"Kirkuk, Iraq",+964 70 108 6950,,35.44243,44.36388,"https://www.google.com/maps/search/?api=1&query=35.44243,44.36388",Health & Wellness,Health & Wellness,Kirkuk,Iraq,osm_12960105537,,,,2026-03-31 19:11:00.027065+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Kirkuk,true
601,مركز حساسية كركوك,"Kirkuk, Iraq",+964 75 336 5240,,35.4552152,44.3859563,"https://www.google.com/maps/search/?api=1&query=35.4552152,44.3859563",Health & Wellness,Health & Wellness,Kirkuk,Iraq,osm_5568677636,,,,2026-03-31 19:11:00.766699+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Kirkuk,true
602,مخزن عارف,"Kirkuk, Iraq",+964 79 256 9710,,35.4368031,44.3433527,"https://www.google.com/maps/search/?api=1&query=35.4368031,44.3433527",Business Services,Business Services,Kirkuk,Iraq,osm_7866048585,,,,2026-03-31 19:11:06.367983+00,Business Services,general,business_services,,,,,,osm,true,Kirkuk,true
603,رويال نت حارث -سرد,"Kirkuk, Iraq",+964 72 226 1990,,35.438115,44.3537157,"https://www.google.com/maps/search/?api=1&query=35.438115,44.3537157",Business Services,Business Services,Kirkuk,Iraq,osm_7773292195,,,,2026-03-31 19:11:07.114046+00,Business Services,general,business_services,,,,,,osm,true,Kirkuk,true
604,رويال نت ماهر -ارثلنك,"Kirkuk, Iraq",+964 75 260 1950,,35.4383659,44.3511428,"https://www.google.com/maps/search/?api=1&query=35.4383659,44.3511428",Business Services,Business Services,Kirkuk,Iraq,osm_7773292789,,,,2026-03-31 19:11:07.865857+00,Business Services,general,business_services,,,,,,osm,true,Kirkuk,true
605,رويال نت خضراء -ارثلنك,"Kirkuk, Iraq",+964 70 419 1530,,35.4334271,44.3516569,"https://www.google.com/maps/search/?api=1&query=35.4334271,44.3516569",Business Services,Business Services,Kirkuk,Iraq,osm_7773292790,,,,2026-03-31 19:11:09.517156+00,Business Services,general,business_services,,,,,,osm,true,Kirkuk,true
606,جاسم الفيحان,"Kirkuk, Iraq",+964 74 272 3215,,35.4041,44.36098,"https://www.google.com/maps/search/?api=1&query=35.4041,44.36098",Business Services,Business Services,Kirkuk,Iraq,osm_12960105846,,,,2026-03-31 19:11:10.290319+00,Business Services,general,business_services,,,,,,osm,true,Kirkuk,true
610,علي سفيان,"Kirkuk, Iraq",+964 70 493 7180,,35.4253571,44.3531202,"https://www.google.com/maps/search/?api=1&query=35.4253571,44.3531202",Essential Services,Essential Services,Kirkuk,Iraq,osm_10180715917,,,,2026-03-31 19:11:32.032518+00,Essential Services,general,essential_services,,,,,,osm,true,Kirkuk,true
612,منفذ الاحسان كي ماستر,"Kirkuk, Iraq",+964 77 233 9622,,35.41975,44.35108,"https://www.google.com/maps/search/?api=1&query=35.41975,44.35108",Essential Services,Essential Services,Kirkuk,Iraq,osm_12960106001,,,,2026-03-31 19:11:32.817211+00,Essential Services,general,essential_services,,,,,,osm,true,Kirkuk,true
614,محمد جابر نورتن علوش,"Kirkuk, Iraq",+964 72 208 7042,,35.4120356,44.3602349,"https://www.google.com/maps/search/?api=1&query=35.4120356,44.3602349",Essential Services,Essential Services,Kirkuk,Iraq,osm_10201318417,,,,2026-03-31 19:11:33.640562+00,Essential Services,general,essential_services,,,,,,osm,true,Kirkuk,true
616,احمد كريم,"Kirkuk, Iraq",+964 74 996 5115,,35.4096524,44.3562217,"https://www.google.com/maps/search/?api=1&query=35.4096524,44.3562217",Essential Services,Essential Services,Kirkuk,Iraq,osm_10211849317,,,,2026-03-31 19:11:34.429533+00,Essential Services,general,essential_services,,,,,,osm,true,Kirkuk,true
617,Mal xala farman,"Kirkuk, Iraq",+964 78 116 4698,,35.417123,44.3615256,"https://www.google.com/maps/search/?api=1&query=35.417123,44.3615256",Essential Services,Essential Services,Kirkuk,Iraq,osm_12269551104,,,,2026-03-31 19:11:35.20643+00,Essential Services,general,essential_services,,,,,,osm,true,Kirkuk,true
618,تەکسی,"Kirkuk, Iraq",+964 75 144 2161,,35.4808599,44.4305737,"https://www.google.com/maps/search/?api=1&query=35.4808599,44.4305737",Transport & Mobility,Transport & Mobility,Kirkuk,Iraq,osm_7581260041,,,,2026-03-31 19:11:38.104058+00,Transport & Mobility,general,transport_mobility,,,,,,osm,true,Kirkuk,true
622,Iraqi Cinema,"Baghdad, Iraq",+964 76 696 6493,,33.3115843,44.3644434,"https://www.google.com/maps/search/?api=1&query=33.3115843,44.3644434",Entertainment & Events,Entertainment & Events,Baghdad,Iraq,osm_7978736912,,,,2026-03-31 19:12:05.37904+00,Entertainment & Events,general,entertainment_events,,,,,,osm,true,Baghdad,true
623,Iraqi Cinema,"Baghdad, Iraq",+964 72 351 6909,,33.3088803,44.3831571,"https://www.google.com/maps/search/?api=1&query=33.3088803,44.3831571",Entertainment & Events,Entertainment & Events,Baghdad,Iraq,osm_12027827969,,,,2026-03-31 19:12:06.687448+00,Entertainment & Events,general,entertainment_events,,,,,,osm,true,Baghdad,true
629,Al Rafedain- Al Saydiya,"Baghdad, Iraq",+964 74 610 2828,,33.2511041,44.358035,"https://www.google.com/maps/search/?api=1&query=33.2511041,44.358035",Essential Services,Essential Services,Baghdad,Iraq,osm_3719684590,,,,2026-03-31 19:12:18.736193+00,Essential Services,general,essential_services,,,,,,osm,true,Baghdad,true
631,مصرف الرافدين,"Baghdad, Iraq",+964 73 113 3138,,33.2559304,44.3797314,"https://www.google.com/maps/search/?api=1&query=33.2559304,44.3797314",Essential Services,Essential Services,Baghdad,Iraq,osm_4326192233,,,,2026-03-31 19:12:19.481594+00,Essential Services,general,essential_services,,,,,,osm,true,Baghdad,true
632,مصرف الرشيد (فرع الدورة) (m&h),"Baghdad, Iraq",+964 78 161 8572,,33.254161,44.3861406,"https://www.google.com/maps/search/?api=1&query=33.254161,44.3861406",Essential Services,Essential Services,Baghdad,Iraq,osm_6400918187,,,,2026-03-31 19:12:20.237484+00,Essential Services,general,essential_services,,,,,,osm,true,Baghdad,true
633,سما العبيدي للتصريف,"Baghdad, Iraq",+964 79 341 6177,,33.3004172,44.2892272,"https://www.google.com/maps/search/?api=1&query=33.3004172,44.2892272",Essential Services,Essential Services,Baghdad,Iraq,osm_7676293285,,,,2026-03-31 19:12:21.020264+00,Essential Services,general,essential_services,,,,,,osm,true,Baghdad,true
634,مصرف الرافدين فرع الرفاعي,"Baghdad, Iraq",+964 70 964 4878,,33.2984569,44.2983311,"https://www.google.com/maps/search/?api=1&query=33.2984569,44.2983311",Essential Services,Essential Services,Baghdad,Iraq,osm_8088167117,,,,2026-03-31 19:12:21.774054+00,Essential Services,general,essential_services,,,,,,osm,true,Baghdad,true
650,مكتب،الماس،الاستثمار،العقاري,"Basra, Iraq",+964 77 614 1422,,30.4479797,47.7906148,"https://www.google.com/maps/search/?api=1&query=30.4479797,47.7906148",Business Services,Business Services,Basra,Iraq,osm_11951776450,,,,2026-03-31 19:13:34.411625+00,Business Services,general,business_services,,,,,,osm,true,Basra,true
651,مكتب عقارات الجنوب,"Basra, Iraq",+964 74 265 6766,,30.4533307,47.7816587,"https://www.google.com/maps/search/?api=1&query=30.4533307,47.7816587",Business Services,Business Services,Basra,Iraq,osm_12766682441,,,,2026-03-31 19:13:35.170859+00,Business Services,general,business_services,,,,,,osm,true,Basra,true
652,الشركة العامة للمواد الأنشائية,"Basra, Iraq",+964 79 940 9376,,30.4614118,47.7805073,"https://www.google.com/maps/search/?api=1&query=30.4614118,47.7805073",Business Services,Business Services,Basra,Iraq,osm_11951776455,,,,2026-03-31 19:13:35.941425+00,Business Services,general,business_services,,,,,,osm,true,Basra,true
653,مكتب عقارات ابو حسين,"Basra, Iraq",+964 74 285 2398,,30.4587359,47.7856863,"https://www.google.com/maps/search/?api=1&query=30.4587359,47.7856863",Business Services,Business Services,Basra,Iraq,osm_11951776451,,,,2026-03-31 19:13:36.699225+00,Business Services,general,business_services,,,,,,osm,true,Basra,true
654,شركه سما الجنوب,"Basra, Iraq",07714429990,,30.4661124,47.7862902,"https://www.google.com/maps/search/?api=1&query=30.4661124,47.7862902",Business Services,Business Services,Basra,Iraq,osm_10703235106,,,,2026-03-31 19:13:37.472591+00,Business Services,general,business_services,,,,,,osm,true,Basra,true
673,مطعم 🍴 حجي محمد,"Anbar, Iraq",+964 70 322 4533,,33.4151552,43.2271885,"https://www.google.com/maps/search/?api=1&query=33.4151552,43.2271885",Restaurants & Dining,Restaurants & Dining,Anbar,Iraq,osm_4639245089,,,,2026-03-31 19:15:01.514815+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Al Anbar,true
674,مطعم هيوا الكردي,"Anbar, Iraq",+964 74 835 6915,,33.4191427,43.2441341,"https://www.google.com/maps/search/?api=1&query=33.4191427,43.2441341",Restaurants & Dining,Restaurants & Dining,Anbar,Iraq,osm_7905521886,,,,2026-03-31 19:15:02.283228+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Al Anbar,true
675,مطعم 🍴 السدير,"Anbar, Iraq",+964 75 178 2306,,33.4215058,43.2495817,"https://www.google.com/maps/search/?api=1&query=33.4215058,43.2495817",Restaurants & Dining,Restaurants & Dining,Anbar,Iraq,osm_4639201891,,,,2026-03-31 19:15:03.141667+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Al Anbar,true
676,كوفي الفهد,"Anbar, Iraq",+964 79 240 2716,,33.4187882,43.2715476,"https://www.google.com/maps/search/?api=1&query=33.4187882,43.2715476",Cafés & Coffee,Cafés & Coffee,Anbar,Iraq,osm_6472063189,,,,2026-03-31 19:15:07.336563+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Al Anbar,true
677,بابلو للمناسبات قاعه وكافيه,"Anbar, Iraq",+964 75 667 4424,,33.4303461,43.2686646,"https://www.google.com/maps/search/?api=1&query=33.4303461,43.2686646",Cafés & Coffee,Cafés & Coffee,Anbar,Iraq,osm_8948385617,,,,2026-03-31 19:15:08.191117+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Al Anbar,true
678,كوفي الريان,"Anbar, Iraq",+964 78 217 9981,,33.4443056,43.3233548,"https://www.google.com/maps/search/?api=1&query=33.4443056,43.3233548",Cafés & Coffee,Cafés & Coffee,Anbar,Iraq,osm_5709383121,,,,2026-03-31 19:15:09.034589+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Al Anbar,true
679,النخيل مول,"Anbar, Iraq",+964 70 359 9850,,33.4109814,43.2807198,"https://www.google.com/maps/search/?api=1&query=33.4109814,43.2807198",Shopping & Retail,Shopping & Retail,Anbar,Iraq,osm_11554478911,,,,2026-03-31 19:15:14.179757+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Al Anbar,true
680,مول الفاروق,"Anbar, Iraq",+964 72 429 8760,,33.4255999,43.2378262,"https://www.google.com/maps/search/?api=1&query=33.4255999,43.2378262",Shopping & Retail,Shopping & Retail,Anbar,Iraq,osm_11576147045,,,,2026-03-31 19:15:14.995624+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Al Anbar,true
681,فندق روز بلازا السياحي,"Anbar, Iraq",+964 70 910 1183,,33.4134106,43.2830955,"https://www.google.com/maps/search/?api=1&query=33.4134106,43.2830955",Hotels & Stays,Hotels & Stays,Anbar,Iraq,osm_7068236287,,,,2026-03-31 19:15:17.3281+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Al Anbar,true
682,فندق الانبار الدولي,"Anbar, Iraq",+964 71 752 6441,,33.4396983,43.3122193,"https://www.google.com/maps/search/?api=1&query=33.4396983,43.3122193",Hotels & Stays,Hotels & Stays,Anbar,Iraq,osm_6879094887,,,,2026-03-31 19:15:18.157011+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Al Anbar,true
683,مستشفى الشفاء,"Anbar, Iraq",+964 73 235 8256,,33.4114398,43.1714749,"https://www.google.com/maps/search/?api=1&query=33.4114398,43.1714749",Health & Wellness,Health & Wellness,Anbar,Iraq,osm_11615562346,,,,2026-03-31 19:15:30.897663+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Al Anbar,true
684,دائرة الولادات والوفيات,"Anbar, Iraq",+964 78 139 2162,,33.4223934,43.297652,"https://www.google.com/maps/search/?api=1&query=33.4223934,43.297652",Health & Wellness,Health & Wellness,Anbar,Iraq,osm_6437992686,,,,2026-03-31 19:15:31.698972+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Al Anbar,true
685,مستشفى الصفوة الاهلي,"Anbar, Iraq",+964 79 659 6121,,33.4259543,43.2973964,"https://www.google.com/maps/search/?api=1&query=33.4259543,43.2973964",Health & Wellness,Health & Wellness,Anbar,Iraq,osm_11550165670,,,,2026-03-31 19:15:32.477822+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Al Anbar,true
686,Nour Alwilayah Center,"Najaf, Iraq",+964 74 119 1259,,31.9894888,44.320223,"https://www.google.com/maps/search/?api=1&query=31.9894888,44.320223",Shopping & Retail,Shopping & Retail,Najaf,Iraq,osm_13189799098,,,,2026-03-31 19:15:32.694648+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Najaf,true
687,مستشفى الرمادي التعليمي,"Anbar, Iraq",+964 73 786 9614,,33.4363747,43.3086848,"https://www.google.com/maps/search/?api=1&query=33.4363747,43.3086848",Health & Wellness,Health & Wellness,Anbar,Iraq,osm_8841235573,,,,2026-03-31 19:15:33.241779+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Al Anbar,true
688,السلام مول,"Najaf, Iraq",+964 79 770 6194,,31.9969413,44.3235096,"https://www.google.com/maps/search/?api=1&query=31.9969413,44.3235096",Shopping & Retail,Shopping & Retail,Najaf,Iraq,osm_11774059144,,,,2026-03-31 19:15:33.488192+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Najaf,true
689,مول ستي سنتر النجف الاشرف في طابق الثاني,"Najaf, Iraq",+964 70 821 9539,,31.9962544,44.3259203,"https://www.google.com/maps/search/?api=1&query=31.9962544,44.3259203",Shopping & Retail,Shopping & Retail,Najaf,Iraq,osm_11774059147,,,,2026-03-31 19:15:34.232244+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Najaf,true
690,مول ستي سنتر النجف الاشرف في طابق الثاني,"Najaf, Iraq",+964 72 876 1235,,31.9963047,44.3259622,"https://www.google.com/maps/search/?api=1&query=31.9963047,44.3259622",Shopping & Retail,Shopping & Retail,Najaf,Iraq,osm_13189799042,,,,2026-03-31 19:15:35.010907+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Najaf,true
691,مول القسيم للتسوق المنزلي,"Najaf, Iraq",+964 76 517 9236,,31.9835127,44.3307695,"https://www.google.com/maps/search/?api=1&query=31.9835127,44.3307695",Shopping & Retail,Shopping & Retail,Najaf,Iraq,osm_13189799054,,,,2026-03-31 19:15:35.773345+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Najaf,true
692,قصر الاسد,"Najaf, Iraq",+964 71 270 9167,,31.9949418,44.3119512,"https://www.google.com/maps/search/?api=1&query=31.9949418,44.3119512",Hotels & Stays,Hotels & Stays,Najaf,Iraq,osm_4231094489,,,,2026-03-31 19:15:49.710095+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Najaf,true
693,قصر العباس ع,"Najaf, Iraq",078324159973,,31.9948407,44.3107265,"https://www.google.com/maps/search/?api=1&query=31.9948407,44.3107265",Hotels & Stays,Hotels & Stays,Najaf,Iraq,osm_4271736499,,,,2026-03-31 19:15:50.514745+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Najaf,true
694,قصر الضيافه,"Najaf, Iraq",+964 75 917 8428,,31.9950137,44.3126158,"https://www.google.com/maps/search/?api=1&query=31.9950137,44.3126158",Hotels & Stays,Hotels & Stays,Najaf,Iraq,osm_4499034397,,,,2026-03-31 19:15:51.337919+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Najaf,true
